Osm id,Name,Hospital Type,Address,state,district,pincode,telephone,Email,website,latitude,Longitude
119,Indian Spinal Injuries Centre,Private,"Vasant Kunj, Sector C, Opp. Vasant Valley School",Delhi,South West delhi,110070,011 42255225,info@isiconline.org,www.isiconline.org,28.532814,77.141877
120,Institute of Human Behaviour and Allied Sciences,Public,"Near GTB Hospital, Dilshad Garden, ShahdaraGTB Enclave, Dilshad Garden",Delhi,East Delhi,110095,"011 22114021, 011 22597750, 011 22583056, 011 22112136, 011 22583402",directorihbas@vsnl.net,http://www.Delhi.gov.in/wps/wcm/connect/DOIT_IHBAS1/ihbas/home,28.682077,77.304923
121,Institute of Liver and Biliary Sciences,Public,"D-1, Vasant Kunj",Delhi,South West delhi,110010,"011 46300000, 011 26706700",info@ilbs.in,www.ilbs.in,28.50626,77.165056
122,Jag Parvesh Chander Hospital,Public,Shastri Park,Delhi,East Delhi,110031,"011 22184455, 011 22184453",msjpch2010@gmail.com,http://www.Delhi.gov.in/wps/wcm/connect/doit_health/Health/Home/Hospitals/Jag+Pravesh+Chandra+Hospital/,28.676617,77.260994
123,Jain Hospital,Private,"177 - 178, Jagriti Enclave, Vikas Marg Extension, Saini Enclave, Karkardooma, Anand Vihar",Delhi,East Delhi,110092,"011 43055355, 011 22146442",info@jainhospital.com,www.jainhospital.com,28.652551,77.306886
124,Fortis La Femme,Private,"2 Institutional Area, Sector-III, Rohini",Delhi,North Delhi,110085,"011 47600555, Extension: 127, 311",jgh@jghDelhi.net,www.jghDelhi.net,NA,NA
125,Janakpuri Super Speciality Hospital,Public,"C-2B, Near Fire Station and Bharti Mahila College, Janakpuri",Delhi,West Delhi,110058,"011 25552023, 011 25552024, 011 25552024",janakpurijssh@yahoo.com dirpgijss@gmail.com,http://www.Delhi.gov.in/wps/wcm/connect/doit_health/Health/Home/Hospitals/Janakpuri+Super+Speciality+Hospital/,28.620878,77.089958
126,Jeevan Jyoti Hospital,Private,"Kiran Garden, Main Matiala Road, Uttam Nagar",Delhi,West Delhi,110059,"011 25338330, 011 25338869",sanjaykhl@yahoo.com,http://www.jeevanjyotihospital.com/,NA,NA
127,Jiva Ayurveda Clinic,Private,"Shop No-4, P-11, Pandav NagarMayur Vihar, Phase-I",Delhi,East Delhi,110091,011 41521213,info@jiva.com,www.jiva.com,NA,NA
128,Kalawati Saran Hospital,Public,"C- 604, Shivaji Stadium Bus Terminal Co. Place, Shaheed Bhagat Singh Marg",Delhi,Central Delhi,110001,011 23363728,info@lhmc.in,http://www.lhmc.in/kl_admin.asp,NA,NA
129,Kalra Hospital and SRCNC,Private,"Tulsi Dass Kalra Marg, Kirti Nagar",Delhi,West Delhi,110015,"011 45005600, 011 45005700",NA,www.kalrahospital.net,28.657943,77.144899
130,Kasturba Gandhi Hospital,Public,"Near Jama Masjid, Dariya Ganj",Delhi,Central Delhi,110002,"011 23274376,011 23270390",kasturbahospital@gmail.com,http://www.kasturbahospital.org/,NA,NA
131,Khandelwal Hospital and Urology Centre,Private,"B-16, East Krishna Nagar Main Road,Opp. Swarah Cinema",Delhi,East Delhi,110051,"011 22094843, 011 22094844","vivek_khuc@rediffmail.cominfo@khuc.in,drnaseemkhuc@gmail.com",http://www.khuc.in/,28.655735,77.291433
132,Khetarpal Hospital,Private,"F-95, Bali Nagar, Near Ramesh Nagar Metro Station, Main Najafgarh Road",Delhi,West Delhi,110015,"011 45515100, 011 25923139, 011 25923140",anilkhetarpal@gmail.com,www.khetarpalhospital.com,28.652513,77.130062
133,Kukreja Hospital and Heart Centre,Private,"C-1 Vishal Enclave, Rajouri Garden",Delhi,West Delhi,110027,011 45675000,"info@kukrejahospital.com , Chairman@kukrejahospital.com",www.kukrejahospital.com,28.647074,77.117334
134,Lal Bahadur Shastri Hospital,Public,"Near Kalyanvas Colony, Khichripur-Mayur Vihar Phase II",Delhi,East Delhi,110091,"011 22774145, 011 22774146, 011 22778282, 011 22786828","mslbs@ymail.com, akhilesh.dr@gmail.com",http://www.Delhi.gov.in/wps/wcm/connect/doit_health/health/home/hospitals/lal+bahadur+shastri+hospital/,28.617833,77.311454
135,Lok Nayak Hospital,Public,Jawahar Lal Nehru Marg,Delhi,Central Delhi,110002,"011 23236000, 011 23232400, 011 23233400",drjksharma@hotmail.com,http://Delhi.gov.in/wps/wcm/connect/doit_lnjp/LNJP/Home,28.638354,77.238407
136,M.K.W Hospital,Private,"J-12, J-Block, Community Centre, Rajouri Garden",Delhi,West Delhi,110027,"011 45609999, 011 25171745",info@mkwhospital.com,www.mkwhospital.com,28.63898,77.119608
137,Maharishi Balmiki Hospital,Public,"Ground Floor, Pooth Khurd",Delhi,North West Delhi,110039,"011 27761524, 011 27761525",msmbh@hub.nic.in,http://www.mbh.Delhigovt.nic.in/,28.775841,77.049567
138,Mata Chanan Devi Hospital,Private,"C-1, Janakpuri",Delhi,West Delhi,110058,"011 25610009, 011 25554487, 011 25554702, 011 45582000, 011 25554702",info@mcdh.in,www.mcdh.in,NA,NA
139,Maulana Azad Institute of Dental Sciences,Public,M.A.M.C. J.L. Nehru Marg,Delhi,Central Delhi,110002,"011 23233925, 011 23239271, 011 23239272,011 23239273,011 23239274,011 23239275, 011 23239276",NA,http://maids.ac.in/home.php,28.637232,77.236983
140,"Max Hospital, Pitampura",Private,"Near HP Twin Tower, Near TV Tower, Pitampura, Wazirpur District CentreNetaji Subash Place, Shakurpur",Delhi,North West Delhi,110034,011 47351844,NA,http://www.maxhealthcare.in/index.php/hospital-network/max-hospital-pitampura,28.693155,77.151786
141,"Max Super Speciality Hospital,Saket",Private,"2, Press Enclave Road, Saket",Delhi,South Delhi,110017,011 26515050,NA,www.maxhealthcare.com,28.527363,77.211767
142,"Max Super Speciality Hospital, Shalimar bagh",Public,"Fc-50, C and D Block, Shalimar Bagh",Delhi,North West Delhi,110088,011 66422222,NA,www.maxhealthcare.in,28.727692,77.152653
143,"Metro Hospital and Heart Institute, Lajpat Nagar",Private,"14, Ring Road, Lajpat Nagar-IV",Delhi,South Delhi,110024,"011 26442277, 011 26237963",mhilajpatnagar@metrohospitals.com,www.metrohospitals.com,28.564636,77.243734
144,National Heart Institute,Private,"49-50, Community Centre, East Of Kailash, Behind Sapna Cinema",Delhi,South Delhi,110065,"011 46600700, 011 46606600, 011 65900900",info@nationalheartinstitute.com,www.nationalheartinstitute.com,28.558263,77.246365
145,Nehru Homeopathy Medical College and Hospital,Public,"B-Block, Defence Colony",Delhi,South Delhi,110024,"011 24334225, 011 24334226, 011 24334228, 011 24331193,011 24330803",principalnhmc@gmail.com,http://www.nhmc.Delhigovt.nic.in/,28.571359,77.228755
146,Nova Specialty Surgery Center,Private,"A - 19/A, Kailash Colony",Delhi,South Delhi,110048,011 40465555,NA,http://www.novaspecialtysurgery.com/,28.555666,77.241216
147,Pandit Madan Mohan Malviya Hospital,Public,"Behind Main Market, Malviya Nagar",Delhi,South Delhi,110017,"011 26680603, 011 26689999, 011 26672467","ms_mnhosp@nic.in , dr_anshu2000@yahoo.com",http://www.Delhi.gov.in/wps/wcm/connect/doit_health/health/home/hospitals/pt.+madan+mohan+malviya+hospital/,28.535576,77.213901
148,Poor House Hospital,Public,"Sewa Kutir Complex , Kingsway Camp, Beggers Home , G.T.B.Nagar",Delhi,North West Delhi,110009,"011 23965532, 011 23831524",msaaagh@gmail.com,http://Delhi.gov.in/wps/wcm/connect/doit_aruna/Aruna_Hospital/Home/Poor+House,NA,NA
149,Pt. Madan Mohan Malviya Hospital,Public,Malviya Nagar,Delhi,South Delhi,110017,"011 26689999, 011 26672534",ms_mnhosp@nic.in,http://www.Delhi.gov.in/wps/wcm/connect/doit_health/Health/Home/Hospitals/Pt.+Madan+Mohan+Malviya+Hospital/,28.53559,77.213906
150,Pushpawati Singhania Research Institute,Private,"Press Enclave Marg, Sheikh Sarai II",Delhi,South Delhi,110017,"011 30611700, 011 30611900, 011 30611999",info@psri.net,www.psri.net,28.533366,77.225184
151,Rajiv Gandhi Super Speciality Hospital,Public,"Tahirpur, Near Gtb Hospital, Dilshad Garden",Delhi,East Delhi,110093,011 22312244,rgssh2013@gmail.com,http://rajivgandhisuperspecialityhospital.org/,28.689009,77.316356
152,Ram Manohar Lohia Hospital,Public,"Near Goldaak Khana, Baba Kharak Singh Marg, Connaught Place",Delhi,Central Delhi,110001,"011 23365525, 011 23348200, 011 23741640, 011 23741649, 011 23741639, 011 23743769, 011 23404470",ddarmlh2@gmail.com,http://rmlh.nic.in/,28.626334,77.209114
153,Rao Tula Ram Memorial Hospital,Public,Jaffar pur,Delhi,South West delhi,110073,"011 25318070, 011 25318444, 011 25318555 (Extension. 201)",msrtrmh@Gmail.com,http://Delhi.gov.in/wps/wcm/connect/DoIT_RTRMH/doit_rtrmh/home,28.594712,76.913168
154,RLKC Hospital and Metro Heart Institute,Private,"Naraina Road, Pandav Nagar",Delhi,Central Delhi,110008,011 25891015,metrorlkc@metrohospitals.com,www.metrohospitals.com,NA,NA
155,Rockland Hospital,Private,"B-33 and34, Qutab Institutional Area Katwaria Sarai",Delhi,South West delhi,110016,011 47667100,info@rocklandhospital.net,www.rocklandhospital.net,28.538099,77.184293
156,"Rockland Hospital,Dwarka",Private,Rockland Dwarka Plot HAF-B Sector – 12 Dwarka,Delhi,South West delhi,110075,"011 48222222, 011 41222222, 011 47667100",info@rocklandhospitals.com,http://www.rocklandhospitals.com/,28.596399,77.045927
157,Sanjay Gandhi Memorial Hospital,Public,"S-Block, Near Bus Terminal, Mangolpuri",Delhi,North West Delhi,110083,"011 27914171, 01127923864, 01127915990",mssgmh@rediffmail.com,http://www.Delhi.gov.in/wps/wcm/connect/doit_health/Health/Home/Hospitals/Sanjay+Gandhi+Memorial+Hospital/,28.693868,77.080588
158,Sant Parmanand Hospital,Private,"18, Sham Nath Marg, Civil lines",Delhi,North Delhi,110054,011 23994401,"contact@sphDelhi.org , sphDelhi@yahoo.co.in",www.sphDelhi.org,28.67791,77.224223
159,Sardar Vallabh Bhai Patel Hospital,Public,"Balraj Khanna Marg, East Patel Nagar, Behind Patel Road Metro station",Delhi,Central Delhi,110008,"011 25881201, 011 25885944",NA,http://www.Delhi.gov.in/wps/wcm/connect/doit_health/Health/Home/Hospitals/SaRoadar+Vallabh+Bhai+Patel+Hospital,28.646889,77.169184
160,Satyawadi Raja Harish Chandra Hospital,Public,Narela,Delhi,North West Delhi,110040,"011 27787304, 011 27787305",mssrhch@live.com,http://www.Delhi.gov.in/wps/wcm/connect/doit_health/Health/Home/Hospitals/SRHC+Hospital/,28.840574,77.103334
161,Shanti Mukund Hospital,Private,"Institutional Area, Vikas Marg Extn, (Near Metro Pillar No.- 116, 2, Dayanand Vihar, Karkardooma",Delhi,East Delhi,110092,011 22371928,info@shantimukand.com,www.shantimukand.com,28.645703,77.301625
162,Sir Ganga Ram Hospital,Private,"Sir ganga ram road, old Rajinder Nagar",Delhi,Central Delhi,110060,"011 25750000,011 4224000",gangaram@sgrh.com,www.sgrh.com,28.638443,77.189791
163,Sitaram Bhartia Institute of Science and Research,Private,"B-16, Qutab Institutional Area",Delhi,South West delhi,110016,011 42111111,enquiries@sitarambhartia.org,www.sitarambhartia.org,28.537855,77.184674
164,Sri Balaji Action Medical Institute,Private,"A - 4, Paschim Vihar",Delhi,West Delhi,110063,"011 2888888, 011 45666666",info@actionhospital.com,www.actionhospital.com,28.674023,77.110307
165,St. Stephens Hospital,Private,"Railway Colony, Tis Hazari",Delhi,North Delhi,110054,"011 23966021, 011 23966022, 011 23966023",mail@ststephenshospital.org,www.ststephenshospital.org,28.665163,77.214537
166,Sucheta Kriplani Hospital,Public,"C-604, Opp Shivaji Stadium Bus Terminal, Shaheed Bhagat Singh Marg, Connaught Place",Delhi,Central Delhi,110001,"011 23408100, 011 23363778, 011 23363788, 011 23363728",info@lhmc.in,http://www.lhmc.in/sk_administration.asp,28.635406,77.213304
167,Sunder lal Jain Hospital,Private,"Phase - III, Ashok Vihar",Delhi,North Delhi,110052,011 47030900,NA,www.sljhospital.com,28.691891,77.181579
168,Talwar Medical Centre,Public,"M-139, Part-II, Greater Kailash II",Delhi,South Delhi,110048,"011 29216441, 011 29216442",tmcentre@vsnl.com tmc@talwarmedicalcentre.com,www.talwarmedicalcentre.com,28.536239,77.244043
169,The Apollo Clinic,Private,"F-19, Plot No. 5, Sector 8, Opposite M2K, Rohini",Delhi,South Delhi,110065,"011 27942334, 011 27942335,01127942336, 01127942337","eastofkailash@theapolloclinic.com,",www.theapolloclinic.com,NA,NA
170,Vardaan Hospital,Private,"B -100, Malviya Nagar",Delhi,South Delhi,110017,"011 46018201, 01126689911",vardaanhospital@gmail.com,www.vardaan.net,28.537321,77.215009
171,Vasan Eye Care Hospital,Private,"Plot No 500, Kohat Enclave, PWD Road - 1 Opp. Metro Pillar No. 345, Pitampura",Delhi,North West Delhi,110034,011 39890600,NA,www.vasaneye.in,28.698961,77.139124
172,VIMHANS (Vidya Sagar Inst. of Mental Health and Neurosciences),Public,"No.1, Institutional Area, Nehru Nagar, Delhi",Delhi,South Delhi,110065,"011 29849010, 011 29849020",help@vimhans.com,www.vimhans.com,28.569684,77.250878
173,Army College of Medical Sciences,Public,"Army College of medical sciences, Near Base Hospital, Delhi Cantt",Delhi,South West delhi,110010,"011 25687642,011 25687644, 011 25687645",theacms@live.in,www.theacms.in,28.586744,77.131998
174,University College of Medical Sciences,Public,"University College of Medical Sciences, Dilshad Garden",Delhi,East Delhi,110095,"011 25687642,011 25687644, 011 25687645",NA,www.ucms.ac.in/,28.682994,77.309769
175,Lady Hardinge Medical College,Public,"Lady HardingeMedical College C- 604, Shivaji Stadium Bus Terminal ConnaughtPlace, Shaheed Bhagat Singh Marg",Delhi,central Delhi,110001,"011 23239271, 011 23239280",NA,www.lhmc.in,28.63507,77.212509
176,Hamdard Medical College,Public,Hamdard Nagar,Delhi,South Delhi,110044,011 64788202,NA,www.himsr.org,28.514268,77.250206
177,Malik Radix Health Care,Private,"C-218, Nirman Vihar",Delhi,East Delhi,110092,"011 22011192, 011 22011196,011 22011208",radixhealthcare@yahoo.co.in,http://www.malikradixhealthcare.com,28.635333,77.288169
178,Ayushmann Ent Hospital,Private,"E-21/240 Sector 3, Rohini",Delhi,North Delhi,110085,NA,drrahul@ayushmannentclinic.com,http://www.ayushmannentclinic.com,28.700375,77.102597
179,Dr. Rajendra Prasad Centre For Ophthalmic Science,Public,"All India Institute of Medical Sciences,Ansari Nagar",Delhi,South West delhi,110029,NA,pschiefrpc@yahoo.com,http://www.aiims.edu/rpcentre.htm,28.566876,77.208733
180,Astha Nursing and Maternity Home,Private,"1613, Pataudi House, Darya Ganj",Delhi,Central Delhi,110002,"011 23282405, 011 23272790",NA,NA,NA,NA
181,"Chaudhary Eye Centre and Laser Vision, Darya Ganj",Private,"Eye7 Chaudhary Eye Centre and Laser Vision, 4802/24, Daryaganj",Delhi,Central Delhi,110002,011 23243717,info@eye7.in,http://www.eye7.in/,NA,NA
182,"Chaudhary Eye Centre and Laser Vision, Lajpat Nagar",Private,"Eye7 Chaudhary Eye Centre34 Lajpat Nagar IV, Ring Road",Delhi,South Delhi,110024,011 41010202,info@eye7.in,http://www.eye7.in/,NA,NA
183,"Chaudhary Eye Centre and Laser Vision, Karol Bagh",Private,"Eye7 at Fortis Karol BaghWEA, Karol Bagh, New Delhi,",Delhi,Central Delhi,110005,NA,info@eye7.in,http://www.eye7.in/,NA,NA
184,Neera Eye Centre and Laser Vision,Private,"99, Bharat Ram Road, Opposite Commercial School, Darya Ganj",Delhi,Central Delhi,110002,"011 23270775, 011 66304989",neeraeye@gmail.com,http://www.neeraeyeclinic.com/,28.642567,77.242886
185,Sai Retina Foundation,Private,"F-5, Basement and Ground FloorNear Mrignayani Chowk, Dilshad Colony",Delhi,North East Delhi,110095,011 40680225,dr_jayantg@hotmail.com,http://sairetina.com/,28.683586,77.328643
186,Dr. Avinish B. Chopra,Private,"Clinic 4 (Stone Clinic),4 Jor Bagh",Delhi,South East Delhi,110003,"011 41001001, 011 41005005, 011 24622622",improvevision@gmail.com,http://www.drchopra.com/,NA,NA
187,East West Medical Centre Pvt.,Private,37 Prithviraj Road,Delhi,Central Delhi,110011,"011 24699229, 011 24690429, 011 24698865",NA,www.eastwestrescue.com,NA,NA
188,Bali Nursing Home,Private,"20B/3, D.B. Gupta Road Karol Bagh",Delhi,Central Delhi,110005,"011 28717474, 011 41547040",shitij.bali@yahoo.com,http://balinursinghome.webs.com/,28.650254,77.196632
189,Centre for Joint Rejuvenation,Private,"16/1,New Rohtak Road, Karol Bagh",Delhi,Central Delhi,110005,"011 64645081,011 64645082,011 64645083",doctor@kneecarein.cominfo@kneecarein.com,http://kneecarein.com/,NA,NA
190,Fortis Jessa Ram Hospital,Private,W.E.A. Karol Bagh,Delhi,Central Delhi,110005,011 45013222,NA,NA,NA,NA
191,Genesis Hospital Pvt . Ltd,Private,"C-1/130 , Block C1, Janak Puri",Delhi,Central Delhi,110058,"011 45259999, 011 45259900,011 45259921,011 45259922, 011 45259923",genesishospital@hotmail.com,www.Genesishospicare.com,28.62066,77.08127
192,Jeewan Nursing Home and Hospital,Private,"2 - B, Pusa Road, Sadhu Vaswani Marg",Delhi,Central Delhi,110005,011 42430246,NA,NA,NA,NA
193,Jessa Ram Hospital,Private,"6/35, Gurudwara Road, Karol Bagh West Extension Area, Karol Bagh",Delhi,Central Delhi,110005,"011 51503222 , 011 51503223, 011 51503224,011 51503225",NA,NA,28.645299,77.188128
194,Khetarpal Nursing Home,Private,"GN-5, FandG Sector, Shivaji Enclave (Near Shivaji College)",Delhi,West Delhi,110027,"011 45600000, 011 25433131, 011 25433132, 011 25449935, 011 25164545,011 25442292",knhgn5@gmail.com,http://www.khetarpalnursinghome.com/,28.652152,77.125153
195,"Sharp Sight Centre, Vikas marg",Private,"81, Defence Enclave,(Opp. Preet Vihar) Vikas Marg",Delhi,East Delhi,110092,"011 43073902,011 43073903,011 43073904,011 43073905,011 43073906 011 22461134,011 22461135, 011 22461146",NA,http://www.sharpsight.in/,28.639639,77.292523
196,"Sharp Sight Centre, Shanti Niketan",Private,"A28, Westend Colony, Near Shanti Niketan",Delhi,South West Delhi,110021,011 24112301,NA,http://www.sharpsight.in/,28.574639,77.163588
197,"Sharp Sight Centre, Pusa Road",Private,"7B Rajendra Park, Opposite Rajendra place, Metro pillar 153, Main Pusa road",Delhi,Central Delhi,110060,"011 47565505, 011 47565506,011 25728944, 011 65702464",NA,http://www.sharpsight.in/,28.64204,77.1766
198,"Vasan Eye Care Hospital, Karol Bagh,",Private,"No.36-B, Opposite Metro Pillar No.125, Pusa Road, Karol Bagh",Delhi,Central Delhi,110060,011 39890000,NA,www.vasaneye.in,28.64298,77.183742
199,"Vasan Eye Care Hospital, Greater Kailash",Private,"E-16, Hans Raj Gupta Marg, Greater Kailash-1, Opposite HSBC Bank",Delhi,South Delhi,110048,011 39890700,NA,www.vasaneye.in,28.548639,77.241218
200,"Vasan Eye Care Hospital, Janak Puri",Private,"No.A1-20, Opposite Metro Pillar, No.634, Janakpuri, New Delhi",Delhi,West Delhi,110059,011 39890300,NA,www.vasaneye.in,28.625612,77.068385
201,"Vasan Eye Care Hospital, Model town",Private,"B-190, Derawal Nagar, Model Town",Delhi,North West Delhi,110009,011 30106800,NA,www.vasaneye.in,28.703422,77.191342
202,"Vasan Eye Care Hospital, Panchsheel Park",Private,"S- 61 (Basement), South Delhi, Panchsheel Park",Delhi,South Delhi,110017,NA,NA,www.vasaneye.in,28.542776,77.214019
203,"Vasan Eye Care Hospital , Preet Vihar",Private,"F14, Opposite Metro Pillar No. 94, Near Metro Station Gate No. 2, Preet Vihar",Delhi,East Delhi,110092,011 39890500,NA,www.vasaneye.in,28.641776,77.296238
204,Gouri Hospital,Private,"30, Malka Ganj Road, Jawahar Nagar",Delhi,North Delhi,110007,"011 47164716, 011 47164713, 011 47164700",NA,http://gourihospital.com/,28.679706,77.207911
205,Bharti Eye Hospital,Private,"E-52, Eklavya Vithi, Block E, Greater Kailash I",Delhi,South Delhi,110048,"011 2924 2784, 011 29243937,",info@bhartieye.com,http://www.bhartieye.com/,28.549705,77.243573
206,Bharti Eye Foundation,Private,"Building No. 1/3 East Patel Nagar, (Near Metro Station)",Delhi,Central Delhi,110008,"011 25889900, 011 25885533,",info@bhartieyefoundation.com,http://www.bhartieye.com/,28.64559,77.169243
207,Brahm Shakti Hospital and Research Center,Private,"U1/78, Budh Vihar",Delhi,North West Delhi,110086,011 27531683,NA,http://www.brahmshaktihospital.com/,28.712343,77.081205
208,Goyal Eye Institute,Private,"1/10 East Patel Nagar,Opp. Metro Pillar No. 176",Delhi,Central Delhi,110008,"011 25881259, 011 25888145,",NA,http://goyaleyeinstitute.com/,28.650506,77.160545
